,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_rate,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_with_curr_manager,rate_avg
1146,34,No,Travel_Frequently,426,Research & Development,10,4,Life Sciences,1615,3,Male,42,4,2,Manufacturing Director,4,Divorced,17000,1,No,13,3,1,1,9,3,3,9,7,2,5822.666666666667
1147,49,No,Travel_Rarely,722,Research & Development,25,4,Life Sciences,1617,3,Female,84,3,1,Laboratory Technician,1,Married,22102,1,No,14,3,4,1,10,3,2,9,6,4,7636.0
1148,39,No,Travel_Rarely,1387,Research & Development,10,5,Medical,1618,2,Male,76,3,2,Manufacturing Director,1,Married,3835,2,No,13,3,4,3,10,3,3,7,7,7,1766.0
1149,27,No,Travel_Rarely,1302,Research & Development,19,3,Other,1619,4,Male,67,2,1,Laboratory Technician,1,Divorced,16290,1,No,11,3,1,2,7,3,3,7,7,7,5886.333333333333
1150,35,No,Travel_Rarely,819,Research & Development,18,5,Life Sciences,1621,2,Male,48,4,2,Research Scientist,1,Married,26312,1,No,11,3,4,0,16,2,3,16,15,10,9059.666666666666
1151,28,No,Travel_Rarely,580,Research & Development,27,3,Medical,1622,2,Female,39,1,2,Manufacturing Director,1,Divorced,20460,0,No,21,4,2,1,6,5,2,5,3,0,7026.333333333333
1152,21,No,Travel_Rarely,546,Research & Development,5,1,Medical,1623,3,Male,97,3,1,Research Scientist,4,Single,26009,1,No,18,3,3,0,3,2,3,2,2,2,8884.0
1153,18,Yes,Travel_Frequently,544,Sales,3,2,Medical,1624,2,Female,70,3,1,Sales Representative,4,Single,18420,1,Yes,12,3,3,0,0,2,4,0,0,0,6344.666666666667
1154,47,No,Travel_Rarely,1176,Human Resources,26,4,Life Sciences,1625,4,Female,98,3,5,Manager,3,Married,5220,3,No,11,3,3,1,27,2,3,5,2,0,2164.6666666666665
1155,39,No,Travel_Rarely,170,Research & Development,3,2,Medical,1627,3,Male,76,2,2,Laboratory Technician,3,Divorced,10302,0,No,15,3,4,1,11,3,3,10,8,7,3516.0
1156,40,No,Travel_Rarely,884,Research & Development,15,3,Life Sciences,1628,1,Female,80,2,3,Manufacturing Director,3,Married,25800,1,No,13,3,4,2,18,2,3,18,15,12,8921.333333333334
1157,35,No,Non-Travel,208,Research & Development,8,4,Life Sciences,1630,3,Female,52,3,2,Healthcare Representative,3,Married,12250,1,No,12,3,4,1,15,5,3,14,11,9,4170.0
1158,37,No,Travel_Rarely,671,Research & Development,19,3,Life Sciences,1631,3,Male,85,3,2,Manufacturing Director,3,Married,26493,3,No,17,3,1,3,9,2,2,4,3,2,9083.0
1159,39,No,Travel_Frequently,711,Research & Development,4,3,Medical,1633,1,Female,81,3,2,Manufacturing Director,3,Single,3140,0,No,13,3,4,0,10,2,1,9,2,8,1310.6666666666667
1160,45,No,Travel_Rarely,1329,Research & Development,2,2,Other,1635,4,Female,59,2,2,Manufacturing Director,4,Divorced,5388,1,No,19,3,1,2,10,3,3,10,7,9,2258.6666666666665
1161,38,No,Travel_Rarely,397,Research & Development,2,2,Medical,1638,4,Female,54,2,3,Manufacturing Director,3,Married,14199,3,Yes,19,3,4,1,10,6,4,5,4,2,4883.333333333333
1162,35,Yes,Travel_Rarely,737,Sales,10,3,Medical,1639,4,Male,55,2,3,Sales Executive,1,Married,21530,9,No,17,3,3,0,15,3,3,13,12,0,7440.666666666667
1163,37,No,Travel_Rarely,1470,Research & Development,10,3,Medical,1640,2,Female,71,3,1,Research Scientist,2,Married,9953,1,No,11,3,1,1,8,2,1,8,4,7,3831.3333333333335
1164,40,No,Travel_Rarely,448,Research & Development,16,3,Life Sciences,1641,3,Female,84,3,3,Manufacturing Director,4,Single,19948,6,Yes,15,3,4,0,18,2,2,4,2,3,6826.666666666667
1165,44,No,Travel_Frequently,602,Human Resources,1,5,Human Resources,1642,1,Male,37,3,2,Human Resources,4,Married,10503,4,Yes,11,3,3,0,14,3,3,10,7,2,3714.0
1166,48,No,Travel_Frequently,365,Research & Development,4,5,Medical,1644,3,Male,89,2,4,Manager,4,Married,5602,2,No,25,4,2,1,23,3,3,2,2,2,2018.6666666666667
1167,35,Yes,Travel_Rarely,763,Sales,15,2,Medical,1645,1,Male,59,1,2,Sales Executive,4,Divorced,22098,6,Yes,14,3,4,2,7,2,2,2,2,2,7640.0
1168,24,No,Travel_Frequently,567,Research & Development,2,1,Technical Degree,1646,1,Female,32,3,1,Research Scientist,4,Single,17218,1,Yes,13,3,3,0,6,2,3,6,3,3,5939.0
1169,27,No,Travel_Rarely,486,Research & Development,8,3,Medical,1647,2,Female,86,4,1,Research Scientist,3,Married,22490,7,No,17,3,1,0,5,0,3,3,2,2,7687.333333333333
1170,27,No,Travel_Frequently,591,Research & Development,2,3,Medical,1648,4,Male,87,3,1,Research Scientist,4,Single,6297,2,No,13,3,3,0,6,0,2,4,2,2,2325.0
1171,40,Yes,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1649,1,Male,73,3,1,Laboratory Technician,1,Single,3339,3,Yes,14,3,2,0,10,3,1,4,2,3,1580.3333333333333
1172,29,No,Travel_Rarely,469,Sales,10,3,Medical,1650,3,Male,42,2,2,Sales Executive,3,Single,23413,9,No,11,3,3,0,8,2,3,5,2,4,7974.666666666667
1173,36,No,Travel_Rarely,711,Research & Development,5,4,Life Sciences,1651,2,Female,42,3,3,Healthcare Representative,1,Married,22792,4,No,12,3,3,2,9,6,3,3,2,2,7848.333333333333
1174,25,No,Travel_Frequently,772,Research & Development,2,1,Life Sciences,1653,4,Male,77,4,2,Manufacturing Director,3,Divorced,4973,1,No,17,3,3,2,7,6,3,7,7,7,1940.6666666666667
1175,39,No,Travel_Rarely,492,Research & Development,12,3,Medical,1654,4,Male,66,3,2,Manufacturing Director,2,Married,7693,4,No,21,4,3,0,7,3,3,5,4,0,2750.3333333333335
1176,49,No,Travel_Rarely,301,Research & Development,22,4,Other,1655,1,Female,72,3,4,Research Director,2,Married,3498,3,No,16,3,2,2,27,2,3,4,2,2,1290.3333333333333
1177,50,No,Travel_Rarely,813,Research & Development,17,5,Life Sciences,1656,4,Female,50,2,3,Research Director,1,Divorced,21981,5,No,15,3,3,3,19,3,3,14,11,11,7614.666666666667
1178,20,No,Travel_Rarely,1141,Sales,2,3,Medical,1657,3,Female,31,3,1,Sales Representative,3,Single,13251,1,No,19,3,1,0,2,3,3,2,2,2,4807.666666666667
1179,34,No,Travel_Rarely,1130,Research & Development,3,3,Life Sciences,1658,4,Female,66,3,2,Research Scientist,2,Divorced,19332,1,No,12,3,3,1,11,2,3,11,8,9,6842.666666666667
1180,36,No,Travel_Rarely,311,Research & Development,7,3,Life Sciences,1659,1,Male,77,3,1,Laboratory Technician,2,Single,10950,2,No,11,3,3,0,15,4,3,4,3,3,3779.3333333333335
1181,49,No,Travel_Rarely,465,Research & Development,6,1,Life Sciences,1661,3,Female,41,2,4,Healthcare Representative,3,Married,11652,2,Yes,19,3,2,1,30,3,3,15,11,12,4052.6666666666665
1182,36,No,Non-Travel,894,Research & Development,1,4,Medical,1662,4,Female,33,2,2,Manufacturing Director,3,Married,15411,0,No,15,3,3,0,4,6,3,3,2,2,5446.0
1183,36,No,Travel_Rarely,1040,Research & Development,3,2,Life Sciences,1664,4,Male,79,4,2,Healthcare Representative,1,Divorced,26308,6,No,20,4,1,1,13,3,3,5,4,4,9142.333333333334
1184,54,No,Travel_Rarely,584,Research & Development,22,5,Medical,1665,2,Female,91,3,4,Manager,3,Married,18685,3,No,25,4,3,1,36,6,3,10,8,7,6453.333333333333
1185,43,No,Travel_Rarely,1291,Research & Development,15,2,Life Sciences,1666,3,Male,65,2,4,Research Director,3,Married,3525,1,No,24,4,1,1,14,3,3,14,10,11,1627.0
1186,35,Yes,Travel_Frequently,880,Sales,12,4,Other,1667,4,Male,36,3,2,Sales Executive,4,Single,10414,3,Yes,24,4,1,0,13,2,4,11,9,7,3776.6666666666665
1187,38,No,Travel_Frequently,1189,Research & Development,1,3,Life Sciences,1668,4,Male,90,3,2,Research Scientist,4,Married,9867,7,No,15,3,4,2,19,4,4,13,11,9,3715.3333333333335
1188,29,No,Travel_Rarely,991,Sales,5,3,Medical,1669,1,Male,43,2,2,Sales Executive,2,Divorced,3356,1,Yes,13,3,2,1,10,3,2,10,0,9,1463.3333333333333
1189,33,No,Travel_Rarely,392,Sales,2,4,Medical,1670,4,Male,93,3,2,Sales Executive,4,Divorced,3921,1,No,14,3,3,2,6,5,3,6,2,4,1468.6666666666667
1190,32,No,Travel_Rarely,977,Research & Development,2,3,Medical,1671,4,Male,45,3,2,Research Scientist,2,Divorced,25518,0,No,13,3,3,2,10,4,2,9,5,6,8846.666666666666
1191,31,No,Travel_Rarely,1112,Sales,5,4,Life Sciences,1673,1,Female,67,3,2,Sales Executive,4,Married,22589,1,No,11,3,1,2,10,2,3,10,0,2,7922.666666666667
1192,49,No,Travel_Rarely,464,Research & Development,16,3,Medical,1674,4,Female,74,3,1,Laboratory Technician,1,Divorced,24941,4,Yes,16,3,2,1,17,2,2,2,2,2,8493.0
1193,38,No,Travel_Frequently,148,Research & Development,2,3,Medical,1675,4,Female,42,2,1,Laboratory Technician,2,Single,23826,1,No,22,4,2,0,4,3,3,4,3,3,8005.333333333333
1194,47,No,Travel_Rarely,1225,Sales,2,4,Life Sciences,1676,2,Female,47,4,4,Manager,2,Divorced,21086,6,No,14,3,3,3,29,2,3,3,2,2,7452.666666666667
1195,49,No,Travel_Rarely,809,Research & Development,1,3,Life Sciences,1677,3,Male,36,3,4,Manager,3,Single,22384,4,No,14,3,1,0,23,2,3,8,7,0,7743.0
1196,41,No,Travel_Rarely,1206,Sales,23,2,Life Sciences,1678,4,Male,80,3,3,Sales Executive,3,Single,11591,3,Yes,16,3,4,0,21,2,3,2,0,2,4292.333333333333
1197,20,No,Travel_Rarely,727,Sales,9,1,Life Sciences,1680,4,Male,54,3,1,Sales Representative,1,Single,21082,1,No,11,3,1,0,2,3,3,2,2,2,7287.666666666667
1198,33,No,Non-Travel,530,Sales,16,3,Life Sciences,1681,3,Female,36,3,2,Sales Executive,4,Divorced,16130,1,Yes,25,4,3,1,7,2,3,6,5,2,5565.333333333333
1199,36,No,Travel_Rarely,1351,Research & Development,26,4,Life Sciences,1682,1,Male,80,3,2,Healthcare Representative,3,Married,7419,6,No,14,3,2,2,10,2,2,3,2,2,2950.0
1200,44,No,Travel_Rarely,528,Human Resources,1,3,Life Sciences,1683,3,Female,44,3,1,Human Resources,4,Divorced,4167,4,Yes,18,3,1,3,8,2,3,2,2,2,1579.6666666666667
1201,23,Yes,Travel_Rarely,1320,Research & Development,8,1,Medical,1684,4,Male,93,2,1,Laboratory Technician,3,Single,20586,1,Yes,11,3,1,0,5,2,3,5,4,2,7333.0
1202,38,No,Travel_Rarely,1495,Research & Development,4,2,Medical,1687,4,Female,87,3,1,Laboratory Technician,3,Married,26176,7,No,19,3,4,1,7,5,2,0,0,0,9252.666666666666
1203,53,No,Travel_Rarely,1395,Research & Development,24,4,Medical,1689,2,Male,48,4,3,Healthcare Representative,4,Married,3458,3,No,15,3,3,0,11,2,3,4,3,2,1633.6666666666667
1204,48,Yes,Travel_Frequently,708,Sales,7,2,Medical,1691,4,Female,95,3,1,Sales Representative,3,Married,11740,2,Yes,11,3,3,2,19,3,3,9,7,7,4181.0
1205,32,Yes,Travel_Rarely,1259,Research & Development,2,4,Life Sciences,1692,4,Male,95,3,1,Laboratory Technician,2,Single,24852,1,No,12,3,1,0,1,2,3,1,0,0,8735.333333333334
1206,26,No,Non-Travel,786,Research & Development,7,3,Medical,1693,4,Male,76,3,1,Laboratory Technician,4,Single,11925,1,No,20,4,3,0,7,5,3,7,7,7,4262.333333333333
1207,55,No,Travel_Rarely,1441,Research & Development,22,3,Technical Degree,1694,1,Male,94,2,1,Research Scientist,2,Divorced,23737,5,No,12,3,4,1,8,1,3,4,2,2,8424.0
1208,34,No,Travel_Rarely,1157,Research & Development,5,2,Medical,1696,2,Male,57,2,2,Laboratory Technician,4,Married,11912,1,No,14,3,3,1,15,3,4,15,10,13,4375.333333333333
1209,60,No,Travel_Rarely,370,Research & Development,1,4,Medical,1697,3,Male,92,1,3,Healthcare Representative,4,Divorced,20467,3,No,20,4,3,1,19,2,4,1,0,0,6976.333333333333
1210,33,No,Travel_Rarely,267,Research & Development,21,3,Medical,1698,2,Male,79,4,1,Laboratory Technician,2,Married,13637,1,No,18,3,4,3,14,6,3,14,11,13,4661.0
1211,37,No,Travel_Frequently,1278,Sales,1,4,Medical,1700,3,Male,31,1,2,Sales Executive,4,Divorced,7677,1,No,14,3,3,2,6,2,2,6,3,3,2995.3333333333335
1212,34,No,Travel_Rarely,678,Research & Development,19,3,Life Sciences,1701,2,Female,35,2,1,Research Scientist,4,Married,20338,1,No,12,3,2,0,10,3,3,10,9,7,7017.0
1213,23,Yes,Travel_Rarely,427,Sales,7,3,Life Sciences,1702,3,Male,99,3,1,Sales Representative,4,Divorced,25103,1,Yes,21,4,2,1,3,2,3,3,2,2,8543.0
1214,44,No,Travel_Rarely,921,Research & Development,2,3,Life Sciences,1703,3,Female,96,4,3,Healthcare Representative,4,Married,14810,1,Yes,19,3,2,1,9,2,3,8,7,7,5275.666666666667
1215,35,No,Travel_Frequently,146,Research & Development,2,4,Medical,1704,1,Male,79,2,1,Research Scientist,4,Single,13970,0,Yes,14,3,3,0,6,2,4,5,4,4,4731.666666666667
1216,43,No,Travel_Rarely,1179,Sales,2,3,Medical,1706,4,Male,73,3,2,Sales Executive,4,Married,6069,1,Yes,17,3,1,1,10,3,3,10,9,8,2440.3333333333335
1217,24,No,Travel_Rarely,581,Research & Development,9,3,Medical,1707,3,Male,62,4,1,Research Scientist,3,Married,17616,1,No,16,3,4,1,5,1,3,5,3,4,6086.333333333333
1218,41,No,Travel_Rarely,918,Sales,6,3,Marketing,1708,4,Male,35,3,3,Sales Executive,3,Single,15869,1,No,12,3,2,0,10,3,3,10,8,7,5607.333333333333
1219,29,No,Travel_Rarely,1082,Research & Development,9,4,Medical,1709,4,Female,43,3,1,Laboratory Technician,3,Married,25412,9,No,17,3,3,1,9,2,3,5,3,2,8845.666666666666
1220,36,No,Travel_Rarely,530,Sales,2,4,Life Sciences,1710,3,Female,51,3,2,Sales Representative,4,Single,7439,3,No,15,3,3,0,17,2,2,13,7,7,2673.3333333333335
1221,45,No,Non-Travel,1238,Research & Development,1,1,Life Sciences,1712,3,Male,74,2,3,Healthcare Representative,3,Married,3395,3,No,23,4,4,1,25,3,2,23,15,4,1569.0
1222,24,Yes,Travel_Rarely,240,Human Resources,22,1,Human Resources,1714,4,Male,58,1,1,Human Resources,3,Married,11585,1,No,11,3,3,1,1,2,3,1,0,0,3961.0
1223,47,Yes,Travel_Frequently,1093,Sales,9,3,Life Sciences,1716,3,Male,82,1,4,Sales Executive,3,Married,24164,7,No,11,3,3,0,25,3,1,23,5,10,8446.333333333334
1224,26,No,Travel_Rarely,390,Research & Development,17,4,Medical,1718,4,Male,62,1,1,Laboratory Technician,3,Married,6217,1,No,15,3,3,3,3,3,4,3,2,2,2223.0
1225,45,No,Travel_Rarely,1005,Research & Development,28,2,Technical Degree,1719,4,Female,48,2,4,Research Director,2,Single,17119,1,No,11,3,3,0,21,2,3,21,6,6,6057.333333333333
1226,32,No,Travel_Frequently,585,Research & Development,10,3,Life Sciences,1720,1,Male,56,3,1,Research Scientist,3,Married,17360,6,No,13,3,1,1,10,3,2,5,2,3,6000.333333333333
1227,31,No,Travel_Rarely,741,Research & Development,2,4,Life Sciences,1721,2,Male,69,3,1,Laboratory Technician,3,Married,18103,1,No,14,3,4,1,6,2,4,5,2,3,6304.333333333333
1228,41,No,Non-Travel,552,Human Resources,4,3,Human Resources,1722,3,Male,60,1,2,Human Resources,2,Married,20794,6,No,19,3,2,1,10,4,3,3,2,2,7135.333333333333
1229,40,No,Travel_Rarely,369,Research & Development,8,2,Life Sciences,1724,2,Female,92,3,2,Manufacturing Director,1,Married,5041,2,Yes,16,3,2,1,18,3,3,1,0,0,1834.0
1230,24,No,Travel_Rarely,506,Research & Development,29,1,Medical,1725,2,Male,91,3,1,Laboratory Technician,1,Divorced,3622,1,No,13,3,2,3,6,2,4,6,2,2,1406.3333333333333
1231,46,No,Travel_Rarely,717,Research & Development,13,4,Life Sciences,1727,3,Male,34,3,2,Healthcare Representative,2,Single,9697,6,No,14,3,4,0,19,3,3,10,7,9,3482.6666666666665
1232,35,No,Travel_Rarely,1370,Research & Development,27,4,Life Sciences,1728,4,Male,49,3,2,Manufacturing Director,3,Married,5151,2,No,16,3,2,1,17,3,3,7,7,7,2190.0
1233,30,No,Travel_Rarely,793,Research & Development,16,1,Life Sciences,1729,2,Male,33,3,1,Research Scientist,4,Married,3811,1,No,12,3,2,1,10,2,2,10,0,8,1545.6666666666667
1234,47,No,Non-Travel,543,Sales,2,4,Marketing,1731,3,Male,87,3,2,Sales Executive,2,Married,3536,7,No,11,3,4,1,4,3,1,1,0,0,1388.6666666666667
1235,46,No,Travel_Rarely,1277,Sales,2,3,Life Sciences,1732,3,Male,74,3,3,Sales Executive,4,Divorced,5596,4,Yes,12,3,2,1,13,5,2,10,6,3,2315.6666666666665
1236,36,Yes,Travel_Rarely,1456,Sales,13,5,Marketing,1733,2,Male,96,2,2,Sales Executive,1,Divorced,8658,5,Yes,13,3,2,3,16,3,3,2,2,2,3403.3333333333335
1237,32,Yes,Travel_Rarely,964,Sales,1,2,Life Sciences,1734,1,Male,34,1,2,Sales Executive,2,Single,12147,6,No,15,3,2,0,10,2,3,0,0,0,4381.666666666667
1238,23,No,Travel_Rarely,160,Research & Development,4,1,Medical,1735,3,Female,51,3,1,Laboratory Technician,2,Single,12862,1,No,13,3,3,0,3,3,1,3,2,2,4357.666666666667
1239,31,No,Travel_Frequently,163,Research & Development,24,1,Technical Degree,1736,4,Female,30,3,2,Manufacturing Director,4,Single,6670,2,No,20,4,4,0,9,3,2,5,4,4,2287.6666666666665
1240,39,No,Non-Travel,792,Research & Development,1,3,Life Sciences,1737,4,Male,77,3,2,Laboratory Technician,4,Married,8989,1,Yes,15,3,4,1,9,2,3,9,8,8,3286.0
1241,32,No,Travel_Rarely,371,Sales,19,3,Life Sciences,1739,4,Male,80,1,3,Sales Executive,3,Married,3840,3,No,13,3,3,1,10,2,1,4,3,2,1430.3333333333333
1242,40,No,Travel_Rarely,611,Sales,7,4,Medical,1740,2,Male,88,3,5,Manager,2,Single,4349,1,No,14,3,2,0,21,3,2,21,8,8,1682.6666666666667
1243,45,No,Travel_Rarely,176,Human Resources,4,3,Life Sciences,1744,3,Female,56,1,3,Human Resources,3,Married,6595,4,No,21,4,3,2,9,2,4,5,0,3,2275.6666666666665
1244,30,No,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,1745,4,Female,78,2,1,Research Scientist,1,Single,26427,0,No,16,3,4,0,10,2,3,9,7,7,9272.333333333334
1245,24,No,Travel_Frequently,897,Human Resources,10,3,Medical,1746,1,Male,59,3,1,Human Resources,4,Married,2097,0,No,14,3,4,1,3,2,3,2,2,1,1017.6666666666666
1246,30,Yes,Travel_Frequently,600,Human Resources,8,3,Human Resources,1747,3,Female,66,2,1,Human Resources,4,Divorced,9732,6,No,11,3,3,1,6,0,2,4,2,2,3466.0
1247,31,No,Travel_Rarely,1003,Sales,5,3,Technical Degree,1749,1,Male,51,3,2,Sales Executive,3,Married,20943,1,No,19,3,3,1,6,3,3,5,2,2,7332.333333333333
1248,27,No,Travel_Rarely,1054,Research & Development,8,3,Medical,1751,3,Female,67,3,1,Research Scientist,4,Single,6152,1,No,11,3,3,0,6,5,2,6,2,4,2424.3333333333335
1249,29,Yes,Travel_Rarely,428,Sales,9,3,Marketing,1752,2,Female,52,1,1,Sales Representative,2,Single,14630,1,No,13,3,3,0,2,3,3,2,2,2,5036.666666666667
1250,29,No,Travel_Frequently,461,Research & Development,1,3,Life Sciences,1753,4,Male,70,4,2,Healthcare Representative,3,Single,23060,8,Yes,12,3,4,0,10,5,4,3,2,2,7863.666666666667
1251,30,No,Travel_Rarely,979,Sales,15,2,Marketing,1754,3,Male,94,2,3,Sales Executive,1,Divorced,3088,2,No,11,3,1,1,12,2,3,7,7,7,1387.0
1252,34,No,Travel_Rarely,181,Research & Development,2,4,Medical,1755,4,Male,97,4,1,Research Scientist,4,Married,5586,0,Yes,14,3,1,3,6,3,3,5,0,2,1954.6666666666667
1253,33,No,Non-Travel,1283,Sales,2,3,Marketing,1756,4,Female,62,3,2,Sales Executive,2,Single,10697,8,No,15,3,4,0,13,2,2,11,7,7,4014.0
1254,49,No,Travel_Rarely,1313,Sales,11,4,Marketing,1757,4,Female,80,3,2,Sales Executive,4,Single,8191,3,No,12,3,3,0,8,1,4,5,1,4,3194.6666666666665
1255,33,Yes,Travel_Rarely,211,Sales,16,3,Life Sciences,1758,1,Female,74,3,3,Sales Executive,1,Single,10092,2,Yes,20,4,3,0,11,2,2,0,0,0,3459.0
1256,38,No,Travel_Frequently,594,Research & Development,2,2,Medical,1760,3,Female,75,2,1,Laboratory Technician,2,Married,15963,4,No,14,3,2,1,9,4,2,6,1,5,5544.0
1257,31,Yes,Travel_Rarely,1079,Sales,16,4,Marketing,1761,1,Male,70,3,3,Sales Executive,3,Married,19002,2,No,13,3,1,3,10,2,3,1,0,0,6717.0
1258,29,No,Travel_Rarely,590,Research & Development,4,3,Technical Degree,1762,4,Female,91,2,1,Research Scientist,1,Divorced,10007,1,No,13,3,3,1,1,2,3,1,0,0,3562.6666666666665
1259,30,No,Travel_Rarely,305,Research & Development,16,3,Life Sciences,1763,3,Male,58,4,2,Healthcare Representative,3,Married,9128,3,No,16,3,3,1,10,3,3,7,0,7,3163.6666666666665
1260,32,No,Non-Travel,953,Research & Development,5,4,Technical Degree,1764,2,Male,65,3,1,Research Scientist,2,Single,17674,2,No,14,3,2,0,12,3,3,7,7,7,6230.666666666667
1261,38,No,Travel_Rarely,833,Research & Development,18,3,Medical,1766,2,Male,60,1,2,Healthcare Representative,4,Married,24539,3,Yes,16,3,3,1,15,2,3,1,0,0,8477.333333333334
1262,43,Yes,Travel_Frequently,807,Research & Development,17,3,Technical Degree,1767,3,Male,38,2,1,Research Scientist,3,Married,15587,9,Yes,16,3,4,1,6,4,3,1,0,0,5477.333333333333
1263,42,No,Travel_Rarely,855,Research & Development,12,3,Medical,1768,2,Male,57,3,1,Laboratory Technician,2,Divorced,8952,8,No,22,4,2,3,7,6,2,5,3,4,3288.0
1264,55,No,Travel_Rarely,478,Research & Development,2,3,Medical,1770,3,Male,60,2,5,Research Director,1,Married,19805,8,No,12,3,2,3,34,2,3,1,0,0,6781.0
1265,33,No,Non-Travel,775,Research & Development,4,3,Technical Degree,1771,4,Male,90,3,2,Research Scientist,2,Divorced,6194,5,No,15,3,4,2,11,2,2,9,8,7,2353.0
1266,41,No,Travel_Rarely,548,Research & Development,9,4,Life Sciences,1772,3,Male,94,3,1,Laboratory Technician,1,Divorced,20520,1,No,20,4,2,2,5,2,3,5,3,4,7054.0
1267,34,No,Non-Travel,1375,Sales,10,3,Life Sciences,1774,4,Male,87,3,2,Sales Executive,3,Divorced,12313,1,Yes,14,3,3,1,15,3,3,15,14,7,4591.666666666667
1268,53,No,Non-Travel,661,Research & Development,1,4,Medical,1775,1,Female,60,2,4,Manufacturing Director,3,Married,22308,4,Yes,20,4,4,3,27,2,2,3,2,2,7676.333333333333
1269,43,No,Travel_Rarely,244,Human Resources,2,3,Life Sciences,1778,2,Male,97,3,1,Human Resources,4,Single,5033,0,No,13,3,2,0,10,5,3,9,7,8,1791.3333333333333
1270,34,No,Travel_Rarely,511,Sales,3,2,Life Sciences,1779,4,Female,32,1,2,Sales Executive,4,Single,25353,5,No,12,3,1,0,6,3,3,2,2,2,8632.0
1271,21,Yes,Travel_Rarely,337,Sales,7,1,Marketing,1780,2,Male,31,3,1,Sales Representative,2,Single,4567,1,No,13,3,2,0,1,3,3,1,0,0,1645.0
1272,38,No,Travel_Rarely,1153,Research & Development,6,2,Other,1782,4,Female,40,2,1,Laboratory Technician,3,Married,16376,1,No,11,3,2,1,5,3,3,5,4,4,5856.333333333333
1273,22,Yes,Travel_Rarely,1294,Research & Development,8,1,Medical,1783,3,Female,79,3,1,Laboratory Technician,1,Married,15999,1,Yes,17,3,3,0,1,6,3,1,0,0,5790.666666666667
1274,31,No,Travel_Rarely,196,Sales,29,4,Marketing,1784,1,Female,91,2,2,Sales Executive,4,Married,13402,1,No,14,3,1,2,13,3,3,12,7,7,4563.0
1275,51,No,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1786,1,Female,53,3,3,Manager,3,Married,22984,2,No,11,3,4,0,15,2,3,2,2,2,7993.0
1276,37,No,Travel_Rarely,589,Sales,9,2,Marketing,1787,2,Male,46,2,2,Sales Executive,2,Married,8800,1,No,14,3,1,2,5,2,3,5,2,3,3145.0
1277,46,No,Travel_Rarely,734,Research & Development,2,4,Medical,1789,3,Male,46,3,5,Research Director,4,Divorced,14218,7,Yes,17,3,3,1,24,3,3,2,1,2,4999.333333333333
1278,36,No,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,1790,4,Male,90,3,3,Healthcare Representative,1,Married,25949,7,Yes,13,3,4,1,15,1,3,12,8,7,9140.666666666666
1279,44,Yes,Travel_Frequently,429,Research & Development,1,2,Medical,1792,3,Male,99,3,1,Research Scientist,2,Divorced,11092,1,Yes,12,3,3,3,6,2,2,5,3,3,3873.3333333333335
1280,37,No,Travel_Rarely,1239,Human Resources,8,2,Other,1794,3,Male,89,3,2,Human Resources,2,Divorced,12832,2,No,13,3,3,0,19,4,2,10,0,7,4720.0
1281,35,Yes,Travel_Rarely,303,Sales,27,3,Life Sciences,1797,3,Male,84,3,2,Sales Executive,4,Single,13492,1,Yes,18,3,4,0,10,2,3,10,7,7,4626.333333333333
1282,33,No,Travel_Rarely,867,Research & Development,8,4,Life Sciences,1798,4,Male,90,4,1,Research Scientist,1,Married,6076,6,No,19,3,2,1,14,1,3,10,8,6,2344.3333333333335
1283,28,No,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,1799,3,Male,82,3,1,Research Scientist,4,Married,5531,1,No,11,3,3,1,5,6,4,5,3,3,2264.6666666666665
1284,39,No,Travel_Rarely,1253,Research & Development,10,1,Medical,1800,3,Male,65,3,3,Research Director,3,Single,7914,7,No,21,4,3,0,9,3,3,4,3,2,3077.3333333333335
1285,46,No,Non-Travel,849,Sales,26,2,Life Sciences,1801,2,Male,98,2,2,Sales Executive,2,Single,25166,8,No,15,3,3,0,6,3,3,2,2,2,8704.333333333334
1286,40,No,Travel_Rarely,616,Research & Development,2,2,Life Sciences,1802,3,Female,99,3,1,Laboratory Technician,1,Married,25605,4,No,17,3,4,1,7,5,2,4,3,2,8773.333333333334
1287,42,No,Travel_Rarely,1128,Research & Development,13,3,Medical,1803,2,Male,95,4,2,Healthcare Representative,1,Married,5696,5,No,18,3,3,2,10,2,2,0,0,0,2306.3333333333335
1288,35,No,Non-Travel,1180,Research & Development,2,2,Medical,1804,2,Male,90,3,2,Manufacturing Director,4,Divorced,24442,2,No,14,3,3,1,15,6,3,7,7,7,8570.666666666666
1289,38,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1805,1,Male,100,3,1,Human Resources,2,Divorced,7129,5,No,13,3,4,3,13,3,3,11,10,8,2855.0
1290,34,Yes,Travel_Frequently,234,Research & Development,9,4,Life Sciences,1807,4,Male,93,3,2,Laboratory Technician,1,Married,6208,4,No,17,3,3,1,11,3,2,7,1,7,2178.3333333333335
