age,daily_rate,distance_from_home,education,employee_number,environment_satisfaction,hourly_rate,job_involvement,job_level,job_satisfaction,monthly_rate,num_companies_worked,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_with_curr_manager,rate_avg,business_travel_non-_travel,business_travel_travel_frequently,business_travel_travel_rarely,department_human_resources,department_research&_development,department_sales,education_field_human_resources,education_field_life_sciences,education_field_marketing,education_field_medical,education_field_other,education_field_technical_degree,gender_female,gender_male,job_role_healthcare_representative,job_role_human_resources,job_role_laboratory_technician,job_role_manager,job_role_manufacturing_director,job_role_research_director,job_role_research_scientist,job_role_sales_executive,job_role_sales_representative,marital_status_divorced,marital_status_married,marital_status_single,over_time_no,over_time_yes,attrition
33,1242,8,4,1560,1,46,3,2,1,10589,2,13,3,4,1,8,6,1,2,2,2,3959,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
30,740,1,3,1562,2,64,2,2,1,5323,1,11,3,4,1,10,4,3,10,8,7,2042.333333,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
38,888,10,4,1563,3,71,3,2,3,14814,3,11,3,3,0,10,2,3,6,3,2,5257.666667,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
35,992,1,3,1564,4,68,2,1,1,21731,1,19,3,2,0,3,3,3,3,0,2,7597,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
30,1288,29,4,1568,3,33,3,3,2,17799,3,12,3,2,1,9,3,3,4,2,3,6373.333333,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
35,104,2,3,1569,1,69,3,1,1,26619,1,12,3,4,1,1,2,3,1,0,0,8930.666667,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
53,607,2,5,1572,3,78,2,3,4,14618,0,16,3,2,1,34,4,3,33,7,9,5101,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
38,903,2,3,1573,3,81,3,2,2,7653,4,11,3,1,2,7,2,3,5,2,4,2879,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
32,1200,1,4,1574,4,62,3,2,1,25174,4,14,3,2,1,9,3,2,6,5,2,8812,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
48,1108,15,4,1576,3,65,3,1,1,16530,8,12,3,4,1,10,3,2,8,2,6,5901,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
34,479,7,4,1577,1,35,3,1,4,22061,1,13,3,3,0,1,4,1,1,0,0,7525,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
55,685,26,5,1578,3,60,2,5,4,23037,1,21,4,3,1,36,3,3,36,6,13,7927.333333,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
34,1351,1,4,1580,2,45,3,2,4,13008,9,17,3,2,1,9,3,2,2,2,1,4801.333333,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
26,474,3,3,1581,1,89,3,1,4,11133,1,21,4,1,0,1,5,3,1,0,0,3898.666667,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
38,1245,14,3,1582,3,80,3,2,2,12355,0,11,3,4,1,10,3,3,9,8,7,4560,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
38,437,16,3,1583,2,90,3,2,2,16379,2,12,3,2,0,8,5,4,3,2,2,5635.333333,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
36,884,1,4,1585,2,73,3,2,3,21447,6,13,3,1,0,15,5,3,1,0,0,7468,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
29,1370,3,1,1586,2,87,3,1,1,16213,1,18,3,4,0,10,3,3,10,9,5,5890,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
35,670,10,4,1587,1,51,3,2,3,4223,3,16,3,3,0,10,4,3,5,2,4,1648,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
39,1462,6,3,1588,4,38,4,3,3,4658,2,11,3,1,1,11,3,3,7,6,6,2052.666667,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
29,995,2,1,1590,1,87,3,2,4,24483,1,19,3,4,1,6,0,4,6,4,3,8521.666667,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
50,264,9,3,1591,3,59,3,5,3,19519,4,16,3,3,1,27,2,3,1,0,0,6614,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
23,977,10,3,1592,4,45,4,1,3,12826,2,16,3,4,1,4,2,3,2,2,2,4616,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
36,1302,6,4,1594,1,80,4,2,1,19711,3,13,3,4,1,9,3,3,3,2,2,7031,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
42,1059,9,2,1595,4,93,2,5,4,26362,8,22,4,4,0,24,2,3,1,0,1,9171.333333,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
35,750,28,3,1596,2,46,4,2,3,25348,1,17,3,4,2,10,3,2,10,9,8,8714.666667,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
34,653,10,4,1597,4,92,2,2,3,15332,1,14,3,2,1,8,3,2,8,2,7,5359,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
40,118,14,2,1598,4,84,3,2,1,11262,1,15,3,3,1,5,2,3,5,4,2,3821.333333,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
43,990,27,3,1599,4,87,4,1,2,5855,5,12,3,3,1,8,0,3,6,4,2,2310.666667,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
35,1349,7,2,1601,3,63,2,1,4,7713,1,18,3,4,1,1,5,2,1,0,1,3041.666667,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
46,563,1,4,1602,4,56,4,4,1,3156,1,15,3,2,0,27,5,1,26,0,12,1258.333333,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
28,329,24,3,1604,3,51,3,1,2,7324,1,17,3,3,3,1,3,3,1,1,0,2568,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
22,457,26,2,1605,2,85,2,1,3,10293,1,14,3,2,0,4,2,2,4,2,3,3611.666667,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
50,1234,20,5,1606,2,41,3,4,3,20689,2,15,3,3,1,32,3,3,30,8,13,7321.333333,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32,634,5,4,1607,2,35,4,1,4,18783,3,17,3,4,2,6,3,3,3,2,2,6484,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
44,1313,7,3,1608,2,31,3,5,4,3549,0,14,3,4,1,23,4,2,22,7,10,1631,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
30,241,7,3,1609,2,48,2,1,2,5348,1,12,3,2,1,6,3,2,6,4,1,1879,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
45,1015,5,5,1611,3,50,1,2,1,23447,1,14,3,1,0,10,3,3,10,7,4,8170.666667,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
45,336,26,3,1612,1,52,2,2,1,24162,1,15,3,1,1,10,2,3,10,7,5,8183.333333,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
31,715,2,4,1613,4,54,3,2,1,21602,7,13,3,4,0,10,3,3,5,2,3,7457,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
36,559,12,4,1614,3,76,3,2,3,12421,9,12,3,2,2,7,2,3,3,2,1,4352,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
34,426,10,4,1615,3,42,4,2,4,17000,1,13,3,1,1,9,3,3,9,7,2,5822.666667,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
49,722,25,4,1617,3,84,3,1,1,22102,1,14,3,4,1,10,3,2,9,6,4,7636,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
39,1387,10,5,1618,2,76,3,2,1,3835,2,13,3,4,3,10,3,3,7,7,7,1766,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
27,1302,19,3,1619,4,67,2,1,1,16290,1,11,3,1,2,7,3,3,7,7,7,5886.333333,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
35,819,18,5,1621,2,48,4,2,1,26312,1,11,3,4,0,16,2,3,16,15,10,9059.666667,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
28,580,27,3,1622,2,39,1,2,1,20460,0,21,4,2,1,6,5,2,5,3,0,7026.333333,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
21,546,5,1,1623,3,97,3,1,4,26009,1,18,3,3,0,3,2,3,2,2,2,8884,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
18,544,3,2,1624,2,70,3,1,4,18420,1,12,3,3,0,0,2,4,0,0,0,6344.666667,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
47,1176,26,4,1625,4,98,3,5,3,5220,3,11,3,3,1,27,2,3,5,2,0,2164.666667,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
39,170,3,2,1627,3,76,2,2,3,10302,0,15,3,4,1,11,3,3,10,8,7,3516,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
40,884,15,3,1628,1,80,2,3,3,25800,1,13,3,4,2,18,2,3,18,15,12,8921.333333,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
35,208,8,4,1630,3,52,3,2,3,12250,1,12,3,4,1,15,5,3,14,11,9,4170,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
37,671,19,3,1631,3,85,3,2,3,26493,3,17,3,1,3,9,2,2,4,3,2,9083,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39,711,4,3,1633,1,81,3,2,3,3140,0,13,3,4,0,10,2,1,9,2,8,1310.666667,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
45,1329,2,2,1635,4,59,2,2,4,5388,1,19,3,1,2,10,3,3,10,7,9,2258.666667,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
38,397,2,2,1638,4,54,2,3,3,14199,3,19,3,4,1,10,6,4,5,4,2,4883.333333,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
35,737,10,3,1639,4,55,2,3,1,21530,9,17,3,3,0,15,3,3,13,12,0,7440.666667,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
37,1470,10,3,1640,2,71,3,1,2,9953,1,11,3,1,1,8,2,1,8,4,7,3831.333333,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
40,448,16,3,1641,3,84,3,3,4,19948,6,15,3,4,0,18,2,2,4,2,3,6826.666667,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
44,602,1,5,1642,1,37,3,2,4,10503,4,11,3,3,0,14,3,3,10,7,2,3714,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
48,365,4,5,1644,3,89,2,4,4,5602,2,25,4,2,1,23,3,3,2,2,2,2018.666667,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
35,763,15,2,1645,1,59,1,2,4,22098,6,14,3,4,2,7,2,2,2,2,2,7640,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
24,567,2,1,1646,1,32,3,1,4,17218,1,13,3,3,0,6,2,3,6,3,3,5939,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
27,486,8,3,1647,2,86,4,1,3,22490,7,17,3,1,0,5,0,3,3,2,2,7687.333333,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
27,591,2,3,1648,4,87,3,1,4,6297,2,13,3,3,0,6,0,2,4,2,2,2325,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
40,1329,7,3,1649,1,73,3,1,1,3339,3,14,3,2,0,10,3,1,4,2,3,1580.333333,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
29,469,10,3,1650,3,42,2,2,3,23413,9,11,3,3,0,8,2,3,5,2,4,7974.666667,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
36,711,5,4,1651,2,42,3,3,1,22792,4,12,3,3,2,9,6,3,3,2,2,7848.333333,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
25,772,2,1,1653,4,77,4,2,3,4973,1,17,3,3,2,7,6,3,7,7,7,1940.666667,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
39,492,12,3,1654,4,66,3,2,2,7693,4,21,4,3,0,7,3,3,5,4,0,2750.333333,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
49,301,22,4,1655,1,72,3,4,2,3498,3,16,3,2,2,27,2,3,4,2,2,1290.333333,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
50,813,17,5,1656,4,50,2,3,1,21981,5,15,3,3,3,19,3,3,14,11,11,7614.666667,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
20,1141,2,3,1657,3,31,3,1,3,13251,1,19,3,1,0,2,3,3,2,2,2,4807.666667,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
34,1130,3,3,1658,4,66,3,2,2,19332,1,12,3,3,1,11,2,3,11,8,9,6842.666667,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
36,311,7,3,1659,1,77,3,1,2,10950,2,11,3,3,0,15,4,3,4,3,3,3779.333333,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
49,465,6,1,1661,3,41,2,4,3,11652,2,19,3,2,1,30,3,3,15,11,12,4052.666667,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36,894,1,4,1662,4,33,2,2,3,15411,0,15,3,3,0,4,6,3,3,2,2,5446,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
36,1040,3,2,1664,4,79,4,2,1,26308,6,20,4,1,1,13,3,3,5,4,4,9142.333333,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
54,584,22,5,1665,2,91,3,4,3,18685,3,25,4,3,1,36,6,3,10,8,7,6453.333333,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
43,1291,15,2,1666,3,65,2,4,3,3525,1,24,4,1,1,14,3,3,14,10,11,1627,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
35,880,12,4,1667,4,36,3,2,4,10414,3,24,4,1,0,13,2,4,11,9,7,3776.666667,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
38,1189,1,3,1668,4,90,3,2,4,9867,7,15,3,4,2,19,4,4,13,11,9,3715.333333,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
29,991,5,3,1669,1,43,2,2,2,3356,1,13,3,2,1,10,3,2,10,0,9,1463.333333,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
33,392,2,4,1670,4,93,3,2,4,3921,1,14,3,3,2,6,5,3,6,2,4,1468.666667,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
32,977,2,3,1671,4,45,3,2,2,25518,0,13,3,3,2,10,4,2,9,5,6,8846.666667,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
31,1112,5,4,1673,1,67,3,2,4,22589,1,11,3,1,2,10,2,3,10,0,2,7922.666667,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
49,464,16,3,1674,4,74,3,1,1,24941,4,16,3,2,1,17,2,2,2,2,2,8493,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
38,148,2,3,1675,4,42,2,1,2,23826,1,22,4,2,0,4,3,3,4,3,3,8005.333333,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
47,1225,2,4,1676,2,47,4,4,2,21086,6,14,3,3,3,29,2,3,3,2,2,7452.666667,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
49,809,1,3,1677,3,36,3,4,3,22384,4,14,3,1,0,23,2,3,8,7,0,7743,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
41,1206,23,2,1678,4,80,3,3,3,11591,3,16,3,4,0,21,2,3,2,0,2,4292.333333,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
20,727,9,1,1680,4,54,3,1,1,21082,1,11,3,1,0,2,3,3,2,2,2,7287.666667,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
33,530,16,3,1681,3,36,3,2,4,16130,1,25,4,3,1,7,2,3,6,5,2,5565.333333,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
36,1351,26,4,1682,1,80,3,2,3,7419,6,14,3,2,2,10,2,2,3,2,2,2950,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
44,528,1,3,1683,3,44,3,1,4,4167,4,18,3,1,3,8,2,3,2,2,2,1579.666667,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
23,1320,8,1,1684,4,93,2,1,3,20586,1,11,3,1,0,5,2,3,5,4,2,7333,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
38,1495,4,2,1687,4,87,3,1,3,26176,7,19,3,4,1,7,5,2,0,0,0,9252.666667,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
53,1395,24,4,1689,2,48,4,3,4,3458,3,15,3,3,0,11,2,3,4,3,2,1633.666667,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
48,708,7,2,1691,4,95,3,1,3,11740,2,11,3,3,2,19,3,3,9,7,7,4181,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
32,1259,2,4,1692,4,95,3,1,2,24852,1,12,3,1,0,1,2,3,1,0,0,8735.333333,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
26,786,7,3,1693,4,76,3,1,4,11925,1,20,4,3,0,7,5,3,7,7,7,4262.333333,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
55,1441,22,3,1694,1,94,2,1,2,23737,5,12,3,4,1,8,1,3,4,2,2,8424,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
34,1157,5,2,1696,2,57,2,2,4,11912,1,14,3,3,1,15,3,4,15,10,13,4375.333333,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
60,370,1,4,1697,3,92,1,3,4,20467,3,20,4,3,1,19,2,4,1,0,0,6976.333333,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
33,267,21,3,1698,2,79,4,1,2,13637,1,18,3,4,3,14,6,3,14,11,13,4661,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
37,1278,1,4,1700,3,31,1,2,4,7677,1,14,3,3,2,6,2,2,6,3,3,2995.333333,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
34,678,19,3,1701,2,35,2,1,4,20338,1,12,3,2,0,10,3,3,10,9,7,7017,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
23,427,7,3,1702,3,99,3,1,4,25103,1,21,4,2,1,3,2,3,3,2,2,8543,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
44,921,2,3,1703,3,96,4,3,4,14810,1,19,3,2,1,9,2,3,8,7,7,5275.666667,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
35,146,2,4,1704,1,79,2,1,4,13970,0,14,3,3,0,6,2,4,5,4,4,4731.666667,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
43,1179,2,3,1706,4,73,3,2,4,6069,1,17,3,1,1,10,3,3,10,9,8,2440.333333,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
24,581,9,3,1707,3,62,4,1,3,17616,1,16,3,4,1,5,1,3,5,3,4,6086.333333,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
41,918,6,3,1708,4,35,3,3,3,15869,1,12,3,2,0,10,3,3,10,8,7,5607.333333,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
29,1082,9,4,1709,4,43,3,1,3,25412,9,17,3,3,1,9,2,3,5,3,2,8845.666667,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36,530,2,4,1710,3,51,3,2,4,7439,3,15,3,3,0,17,2,2,13,7,7,2673.333333,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
45,1238,1,1,1712,3,74,2,3,3,3395,3,23,4,4,1,25,3,2,23,15,4,1569,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24,240,22,1,1714,4,58,1,1,3,11585,1,11,3,3,1,1,2,3,1,0,0,3961,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
47,1093,9,3,1716,3,82,1,4,3,24164,7,11,3,3,0,25,3,1,23,5,10,8446.333333,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
26,390,17,4,1718,4,62,1,1,3,6217,1,15,3,3,3,3,3,4,3,2,2,2223,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
45,1005,28,2,1719,4,48,2,4,2,17119,1,11,3,3,0,21,2,3,21,6,6,6057.333333,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
32,585,10,3,1720,1,56,3,1,3,17360,6,13,3,1,1,10,3,2,5,2,3,6000.333333,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
31,741,2,4,1721,2,69,3,1,3,18103,1,14,3,4,1,6,2,4,5,2,3,6304.333333,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
41,552,4,3,1722,3,60,1,2,2,20794,6,19,3,2,1,10,4,3,3,2,2,7135.333333,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
